route,area,role,viewport,control_type,discovered_count,expected,actual,result,evidence,source,related_tests,defect_id
"/dashboard/setup/workspace","Customer dashboard","authenticated/entitled","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(dashboard-setup)/dashboard/setup/workspace/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/dashboard/workspace","Customer dashboard","authenticated/entitled","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(dashboard)/dashboard/workspace/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/dashboard/workspace","Customer dashboard","authenticated/entitled","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(dashboard)/dashboard/workspace/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/dashboard/workspace","Customer dashboard","authenticated/entitled","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(dashboard)/dashboard/workspace/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/dashboard/workspace/health","Customer dashboard","authenticated/entitled","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(dashboard)/dashboard/workspace/health/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/dashboard/workspace/notifications","Customer dashboard","authenticated/entitled","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(dashboard)/dashboard/workspace/notifications/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/dashboard/workspace/notifications","Customer dashboard","authenticated/entitled","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(dashboard)/dashboard/workspace/notifications/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/dashboard/workspace/notifications","Customer dashboard","authenticated/entitled","desktop + mobile required","input","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(dashboard)/dashboard/workspace/notifications/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/dashboard/workspace/notifications","Customer dashboard","authenticated/entitled","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(dashboard)/dashboard/workspace/notifications/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/dashboard/workspace/organization","Customer dashboard","authenticated/entitled","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(dashboard)/dashboard/workspace/organization/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/faq","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","5","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/faq/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing","Furnishing Studio","anonymous or route-specific","desktop + mobile required","link","8","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/furnishing/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/examples","Furnishing Studio","anonymous or route-specific","desktop + mobile required","link","4","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/furnishing/examples/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/faq","Furnishing Studio","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/furnishing/faq/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/find-my-fit","Furnishing Studio","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/furnishing/find-my-fit/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/packages","Furnishing Studio","anonymous or route-specific","desktop + mobile required","link","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/furnishing/packages/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/packages/[slug]","Furnishing Studio","anonymous or route-specific","desktop + mobile required","link","4","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/furnishing/packages/[slug]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/checkout","Furnishing Studio","anonymous or route-specific","desktop + mobile required","a","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/checkout/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/checkout","Furnishing Studio","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/checkout/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/checkout","Furnishing Studio","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/checkout/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/configure","Furnishing Studio","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/configure","Furnishing Studio","anonymous or route-specific","desktop + mobile required","input","6","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/configure","Furnishing Studio","anonymous or route-specific","desktop + mobile required","select","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/configure","Furnishing Studio","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/confirmed","Furnishing Studio","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/confirmed/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/property","Furnishing Studio","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/property/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/property","Furnishing Studio","anonymous or route-specific","desktop + mobile required","input","4","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/property/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/property","Furnishing Studio","anonymous or route-specific","desktop + mobile required","select","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/property/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/property","Furnishing Studio","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/property/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/purchase/review","Furnishing Studio","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/furnishing/purchase/review/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/furnishing/rooms","Furnishing Studio","anonymous or route-specific","desktop + mobile required","link","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/furnishing/rooms/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio","Guidebook Studio","anonymous or route-specific","desktop + mobile required","link","4","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/guidebook-studio/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/examples","Guidebook Studio","anonymous or route-specific","desktop + mobile required","link","4","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/guidebook-studio/examples/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/faq","Guidebook Studio","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/guidebook-studio/faq/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/find-my-fit","Guidebook Studio","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/guidebook-studio/find-my-fit/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/packages","Guidebook Studio","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/guidebook-studio/packages/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/packages/[slug]","Guidebook Studio","anonymous or route-specific","desktop + mobile required","link","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/guidebook-studio/packages/[slug]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/checkout","Guidebook Studio","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/checkout/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/checkout","Guidebook Studio","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/checkout/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/configure","Guidebook Studio","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/configure","Guidebook Studio","anonymous or route-specific","desktop + mobile required","input","5","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/configure","Guidebook Studio","anonymous or route-specific","desktop + mobile required","select","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/configure","Guidebook Studio","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/confirmed","Guidebook Studio","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/confirmed/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/property","Guidebook Studio","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/property/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/property","Guidebook Studio","anonymous or route-specific","desktop + mobile required","input","6","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/property/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/property","Guidebook Studio","anonymous or route-specific","desktop + mobile required","select","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/property/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/property","Guidebook Studio","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/property/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/purchase/review","Guidebook Studio","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/guidebook-studio/purchase/review/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/guidebook-studio/templates","Guidebook Studio","anonymous or route-specific","desktop + mobile required","link","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/guidebook-studio/templates/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence","Investment Intelligence","anonymous or route-specific","desktop + mobile required","link","6","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/investment-intelligence/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/faq","Investment Intelligence","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/investment-intelligence/faq/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/find-my-fit","Investment Intelligence","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/investment-intelligence/find-my-fit/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/methodology","Investment Intelligence","anonymous or route-specific","desktop + mobile required","link","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/investment-intelligence/methodology/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/packages","Investment Intelligence","anonymous or route-specific","desktop + mobile required","link","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/investment-intelligence/packages/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/packages/[slug]","Investment Intelligence","anonymous or route-specific","desktop + mobile required","link","4","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/investment-intelligence/packages/[slug]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/purchase/checkout","Investment Intelligence","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/investment-intelligence/purchase/checkout/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/purchase/checkout","Investment Intelligence","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/investment-intelligence/purchase/checkout/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/purchase/configure","Investment Intelligence","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/investment-intelligence/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/purchase/configure","Investment Intelligence","anonymous or route-specific","desktop + mobile required","input","4","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/investment-intelligence/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/purchase/configure","Investment Intelligence","anonymous or route-specific","desktop + mobile required","select","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/investment-intelligence/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/purchase/configure","Investment Intelligence","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/investment-intelligence/purchase/configure/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/purchase/confirmed","Investment Intelligence","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/investment-intelligence/purchase/confirmed/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/purchase/review","Investment Intelligence","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(commerce)/investment-intelligence/purchase/review/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/investment-intelligence/sample-reports","Investment Intelligence","anonymous or route-specific","desktop + mobile required","link","4","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/investment-intelligence/sample-reports/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/lead-magnet","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/lead-magnet/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/notary","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/notary/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/owners","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/owners/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/packages","Public marketing / portal","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/packages/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/packages","Public marketing / portal","anonymous or route-specific","desktop + mobile required","input","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/packages/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/packages","Public marketing / portal","anonymous or route-specific","desktop + mobile required","select","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/packages/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/packages","Public marketing / portal","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/packages/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/packages","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/packages/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/performance","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/performance/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/performance/overview","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/performance/overview/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/performance/plans","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/performance/plans/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/performance/plans/[planSlug]","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","4","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/performance/plans/[planSlug]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/privacy","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/privacy/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/products","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(public)/products/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/properties","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(portal)/properties/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/reports/shared/[token]","Reports","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(public)/reports/shared/[token]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/reports/shared/[token]","Reports","anonymous or route-specific","desktop + mobile required","input","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(public)/reports/shared/[token]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/reports/shared/[token]","Reports","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(public)/reports/shared/[token]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/resources","Public marketing / portal","anonymous or route-specific","desktop + mobile required","form","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/resources/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/resources","Public marketing / portal","anonymous or route-specific","desktop + mobile required","input","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/resources/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/resources","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/resources/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/resources/insights/[slug]","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/resources/insights/[slug]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/solutions","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/solutions/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/solutions/[solutionSlug]","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/solutions/[solutionSlug]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/stays","Public marketing / portal","anonymous or route-specific","desktop + mobile required","input","3","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/stays/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/stays","Public marketing / portal","anonymous or route-specific","desktop + mobile required","a","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/stays/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/stays/[slug]","Public marketing / portal","anonymous or route-specific","desktop + mobile required","a","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/stays/[slug]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/store/[slug]","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","2","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/store/[slug]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/store/[slug]","Public marketing / portal","anonymous or route-specific","desktop + mobile required","select","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/store/[slug]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/store/[slug]","Public marketing / portal","anonymous or route-specific","desktop + mobile required","button","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/store/[slug]/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/terms","Public marketing / portal","anonymous or route-specific","desktop + mobile required","a","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/terms/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
"/terms","Public marketing / portal","anonymous or route-specific","desktop + mobile required","link","1","Correct UI, authorization, persistence, telemetry, and downstream effect","Not browser-exercised","untested","Static JSX discovery only","src/app/(marketing)/terms/page.tsx","Repository suite; no route-level browser evidence","BLK-001"
