route,kind,area,expected_role,dynamic,linked,build_result,runtime_result,reason,evidence,source
"/dashboard/investments/opportunities/[id]","page","Investment Intelligence","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/opportunities/[id]/page.tsx"
"/dashboard/investments/opportunities/[id]/analyses/[analysisId]","page","Investment Intelligence","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/opportunities/[id]/analyses/[analysisId]/page.tsx"
"/dashboard/investments/opportunities/[id]/compare","page","Investment Intelligence","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/opportunities/[id]/compare/page.tsx"
"/dashboard/investments/opportunities/[id]/learning","page","Investment Intelligence","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/opportunities/[id]/learning/page.tsx"
"/dashboard/investments/opportunities/[id]/scenarios","page","Investment Intelligence","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/opportunities/[id]/scenarios/page.tsx"
"/dashboard/investments/opportunities/[id]/scenarios/[scenarioId]","page","Investment Intelligence","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/opportunities/[id]/scenarios/[scenarioId]/page.tsx"
"/dashboard/investments/opportunities/compare","page","Investment Intelligence","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/opportunities/compare/page.tsx"
"/dashboard/investments/portfolio","page","Investment Intelligence","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/portfolio/page.tsx"
"/dashboard/investments/portfolio/[id]","page","Investment Intelligence","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/portfolio/[id]/page.tsx"
"/dashboard/investments/portfolio/[id]/analyses/[analysisId]","page","Investment Intelligence","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/portfolio/[id]/analyses/[analysisId]/page.tsx"
"/dashboard/investments/portfolio/compare","page","Investment Intelligence","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/portfolio/compare/page.tsx"
"/dashboard/investments/reports","page","Investment Intelligence","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/reports/page.tsx"
"/dashboard/investments/reports/[reportId]","page","Investment Intelligence","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/reports/[reportId]/page.tsx"
"/dashboard/investments/scenarios","page","Investment Intelligence","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/scenarios/page.tsx"
"/dashboard/investments/settings","page","Investment Intelligence","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/investments/settings/page.tsx"
"/dashboard/learn","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learn/page.tsx"
"/dashboard/learn/experiments","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learn/experiments/page.tsx"
"/dashboard/learn/improvement","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learn/improvement/page.tsx"
"/dashboard/learn/lessons","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learn/lessons/page.tsx"
"/dashboard/learn/lessons/[lessonId]","page","Learn","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learn/lessons/[lessonId]/page.tsx"
"/dashboard/learn/outcomes","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learn/outcomes/page.tsx"
"/dashboard/learn/outcomes/[reviewId]","page","Learn","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learn/outcomes/[reviewId]/page.tsx"
"/dashboard/learning","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learning/page.tsx"
"/dashboard/learning/candidates","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learning/candidates/page.tsx"
"/dashboard/learning/gaps","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learning/gaps/page.tsx"
"/dashboard/learning/health","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learning/health/page.tsx"
"/dashboard/learning/lessons","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learning/lessons/page.tsx"
"/dashboard/learning/lessons/[lessonId]","page","Learn","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learning/lessons/[lessonId]/page.tsx"
"/dashboard/learning/reviews","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learning/reviews/page.tsx"
"/dashboard/learning/reviews/[reviewId]","page","Learn","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learning/reviews/[reviewId]/page.tsx"
"/dashboard/learning/timeline","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learning/timeline/page.tsx"
"/dashboard/learning/workspace","page","Learn","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/learning/workspace/page.tsx"
"/dashboard/observe","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/observe/page.tsx"
"/dashboard/observe/financial","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/observe/financial/page.tsx"
"/dashboard/observe/financial/cash-flow","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/observe/financial/cash-flow/page.tsx"
"/dashboard/observe/financial/expenses","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/observe/financial/expenses/page.tsx"
"/dashboard/observe/financial/forecast","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/observe/financial/forecast/page.tsx"
"/dashboard/observe/revenue","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/observe/revenue/page.tsx"
"/dashboard/onboarding","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/onboarding/page.tsx"
"/dashboard/portfolio","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/portfolio/page.tsx"
"/dashboard/portfolio/composition","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/portfolio/composition/page.tsx"
"/dashboard/portfolio/decisions","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/portfolio/decisions/page.tsx"
"/dashboard/portfolio/decisions/[decisionId]","page","Customer dashboard","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/portfolio/decisions/[decisionId]/page.tsx"
"/dashboard/portfolio/outcomes","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/portfolio/outcomes/page.tsx"
"/dashboard/portfolio/outcomes/[reviewId]","page","Customer dashboard","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/portfolio/outcomes/[reviewId]/page.tsx"
"/dashboard/portfolio/properties","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/portfolio/properties/page.tsx"
"/dashboard/portfolio/risk","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/portfolio/risk/page.tsx"
"/dashboard/portfolio/workspace","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/portfolio/workspace/page.tsx"
"/dashboard/reports","page","Reports","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/page.tsx"
"/dashboard/reports/[reportId]","page","Reports","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/[reportId]/page.tsx"
"/dashboard/reports/[reportId]/print","page","Reports","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/[reportId]/print/page.tsx"
"/dashboard/reports/[reportId]/share","page","Reports","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/[reportId]/share/page.tsx"
"/dashboard/reports/[reportId]/versions/[versionId]","page","Reports","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/[reportId]/versions/[versionId]/page.tsx"
"/dashboard/reports/compare","page","Reports","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/compare/page.tsx"
"/dashboard/reports/custom","page","Reports","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/custom/page.tsx"
"/dashboard/reports/executive","page","Reports","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/executive/page.tsx"
"/dashboard/reports/investment","page","Investment Intelligence","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/investment/page.tsx"
"/dashboard/reports/library","page","Reports","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/library/page.tsx"
"/dashboard/reports/new","page","Reports","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/new/page.tsx"
"/dashboard/reports/new/[definitionId]","page","Reports","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/new/[definitionId]/page.tsx"
"/dashboard/reports/operations","page","Reports","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/operations/page.tsx"
"/dashboard/reports/owner","page","Reports","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/reports/owner/page.tsx"
"/dashboard/settings","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/settings/page.tsx"
"/dashboard/setup","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard-setup)/dashboard/setup/page.tsx"
"/dashboard/setup/connect","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard-setup)/dashboard/setup/connect/page.tsx"
"/dashboard/setup/import","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard-setup)/dashboard/setup/import/page.tsx"
"/dashboard/setup/ready","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard-setup)/dashboard/setup/ready/page.tsx"
"/dashboard/setup/team","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard-setup)/dashboard/setup/team/page.tsx"
"/dashboard/setup/workspace","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard-setup)/dashboard/setup/workspace/page.tsx"
"/dashboard/understand","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/page.tsx"
"/dashboard/understand/actions","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/actions/page.tsx"
"/dashboard/understand/data-quality","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/data-quality/page.tsx"
"/dashboard/understand/executive","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/executive/page.tsx"
"/dashboard/understand/executive/health","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/executive/health/page.tsx"
"/dashboard/understand/executive/performance","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/executive/performance/page.tsx"
"/dashboard/understand/executive/risks","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/executive/risks/page.tsx"
"/dashboard/understand/health","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/health/page.tsx"
"/dashboard/understand/outcomes","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/outcomes/page.tsx"
"/dashboard/understand/performance","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/performance/page.tsx"
"/dashboard/understand/portfolio","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/portfolio/page.tsx"
"/dashboard/understand/portfolio/concentration","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/portfolio/concentration/page.tsx"
"/dashboard/understand/portfolio/properties","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/portfolio/properties/page.tsx"
"/dashboard/understand/risks","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/understand/risks/page.tsx"
"/dashboard/workspace","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/workspace/page.tsx"
"/dashboard/workspace/[section]","page","Customer dashboard","authenticated/entitled","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/workspace/[section]/page.tsx"
"/dashboard/workspace/connected-systems","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/workspace/connected-systems/page.tsx"
"/dashboard/workspace/health","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/workspace/health/page.tsx"
"/dashboard/workspace/notifications","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/workspace/notifications/page.tsx"
"/dashboard/workspace/organization","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/workspace/organization/page.tsx"
"/dashboard/workspace/preferences","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/workspace/preferences/page.tsx"
"/dashboard/workspace/properties","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/workspace/properties/page.tsx"
"/dashboard/workspace/team","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/workspace/team/page.tsx"
"/dashboard/workspace/team/accept","page","Customer dashboard","authenticated/entitled","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/dashboard/workspace/team/accept/page.tsx"
"/faq","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/faq/page.tsx"
"/forgot-password","page","Authentication","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(auth)/forgot-password/page.tsx"
"/furnishing","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/furnishing/page.tsx"
"/furnishing/examples","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/furnishing/examples/page.tsx"
"/furnishing/faq","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/furnishing/faq/page.tsx"
"/furnishing/find-my-fit","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/furnishing/find-my-fit/page.tsx"
"/furnishing/packages","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/furnishing/packages/page.tsx"
